Date,Temperature_C,Rainfall_mm,Humidity_pct,Year,Month,Season,Temp_30d_Avg,Anomaly
2000-12-30,34.44,0.93,52.0,2000,12,Winter,32.78966666666666,1
2000-12-31,32.26,0.28,80.0,2000,12,Winter,32.782000000000004,1
2001-01-01,33.51,0.75,69.0,2001,1,Winter,32.86033333333334,1
2001-01-02,33.09,0.27,71.0,2001,1,Winter,32.89066666666667,1
2001-01-03,33.26,1.65,68.0,2001,1,Winter,32.876999999999995,1
2001-01-04,31.51,0.49,63.0,2001,1,Winter,32.86966666666667,1
2001-01-05,33.11,1.79,42.0,2001,1,Winter,32.93233333333333,1
2001-01-06,34.05,0.48,77.0,2001,1,Winter,32.955,1
2001-01-07,35.95,1.74,91.0,2001,1,Winter,33.04033333333333,1
2001-01-08,34.96,0.41,70.0,2001,1,Winter,33.14233333333333,1
2001-01-09,37.35,0.58,48.0,2001,1,Winter,33.321333333333335,1
2001-01-10,31.5,0.96,69.0,2001,1,Winter,33.258,1
2001-01-11,34.77,0.07,48.0,2001,1,Winter,33.415333333333336,1
2001-01-12,33.39,2.96,53.0,2001,1,Winter,33.52333333333333,1
2001-01-13,37.4,0.85,24.0,2001,1,Winter,33.718666666666664,-1
2001-01-14,31.39,0.71,81.0,2001,1,Winter,33.67966666666667,1
2001-01-15,31.32,1.83,65.0,2001,1,Winter,33.60333333333333,1
2001-01-16,31.79,2.01,69.0,2001,1,Winter,33.464666666666666,1
2001-01-17,28.73,0.74,72.0,2001,1,Winter,33.265,1
2001-01-18,31.92,2.62,67.0,2001,1,Winter,33.239000000000004,1
2001-01-19,31.44,0.07,75.0,2001,1,Winter,33.187333333333335,1
2001-01-20,33.25,0.12,80.0,2001,1,Winter,33.26166666666667,1
2001-01-21,33.62,0.91,59.0,2001,1,Winter,33.282333333333334,1
2001-01-22,36.68,0.44,35.0,2001,1,Winter,33.423,1
2001-01-23,34.81,0.62,47.0,2001,1,Winter,33.46033333333334,1
2001-01-24,31.75,0.4,69.0,2001,1,Winter,33.472,1
2001-01-25,31.09,0.52,45.0,2001,1,Winter,33.372,1
2001-01-26,33.85,1.73,59.0,2001,1,Winter,33.29633333333334,1
2001-01-27,30.22,0.9,98.0,2001,1,Winter,33.208999999999996,1
2001-01-28,36.5,5.93,76.0,2001,1,Winter,33.297,1
2001-01-29,35.18,1.55,30.0,2001,1,Winter,33.32166666666667,1
2001-01-30,31.87,0.32,95.0,2001,1,Winter,33.30866666666667,1
2001-01-31,29.36,0.31,81.0,2001,1,Winter,33.17033333333333,1
2001-02-01,35.48,0.41,70.0,2001,2,Winter,33.25,1
2001-02-02,32.52,1.85,62.0,2001,2,Winter,33.22533333333334,1
2001-02-03,35.21,0.03,39.0,2001,2,Winter,33.34866666666667,1
2001-02-04,29.52,0.26,54.0,2001,2,Winter,33.229,1
2001-02-05,31.49,2.35,30.0,2001,2,Winter,33.14366666666667,1
2001-02-06,32.68,1.02,74.0,2001,2,Winter,33.034666666666666,1
2001-02-07,32.74,0.26,63.0,2001,2,Winter,32.96066666666667,1
2001-02-08,31.73,0.25,49.0,2001,2,Winter,32.77333333333333,1
2001-02-09,33.85,1.98,75.0,2001,2,Winter,32.85166666666667,1
2001-02-10,30.45,2.24,65.0,2001,2,Winter,32.70766666666667,1
2001-02-11,32.27,0.3,85.0,2001,2,Winter,32.67033333333333,1
2001-02-12,32.77,0.55,53.0,2001,2,Winter,32.516,1
2001-02-13,33.54,1.8,81.0,2001,2,Winter,32.587666666666664,1
2001-02-14,33.91,1.47,63.0,2001,2,Winter,32.674,1
2001-02-15,30.21,1.68,48.0,2001,2,Winter,32.62133333333334,1
2001-02-16,29.36,0.73,69.0,2001,2,Winter,32.64233333333333,1
2001-02-17,34.96,2.43,61.0,2001,2,Winter,32.74366666666666,1
2001-02-18,33.04,0.39,67.0,2001,2,Winter,32.797,1
2001-02-19,30.85,0.17,45.0,2001,2,Winter,32.717,1
2001-02-20,35.42,1.23,25.0,2001,2,Winter,32.777,-1
2001-02-21,32.52,0.78,53.0,2001,2,Winter,32.638333333333335,1
2001-02-22,34.62,1.93,69.0,2001,2,Winter,32.632,1
2001-02-23,32.37,0.08,68.0,2001,2,Winter,32.65266666666667,1
2001-02-24,36.32,1.86,53.0,2001,2,Winter,32.827,1
2001-02-25,35.68,0.35,64.0,2001,2,Winter,32.888000000000005,1
2001-02-26,31.64,1.06,54.0,2001,2,Winter,32.93533333333333,1
2001-02-27,34.05,0.04,58.0,2001,2,Winter,32.85366666666667,1
2001-02-28,33.36,0.94,79.0,2001,2,Winter,32.793,1
2001-03-01,34.77,1.26,40.0,2001,3,Summer,32.88966666666666,1
2001-03-02,30.07,0.46,88.0,2001,3,Summer,32.913333333333334,1
2001-03-03,33.34,0.24,63.0,2001,3,Summer,32.842000000000006,1
2001-03-04,34.05,0.77,90.0,2001,3,Summer,32.893,1
2001-03-05,28.38,1.79,88.0,2001,3,Summer,32.665333333333336,1
2001-03-06,29.5,0.39,26.0,2001,3,Summer,32.66466666666667,1
2001-03-07,27.75,0.29,63.0,2001,3,Summer,32.54,1
2001-03-08,31.25,0.33,45.0,2001,3,Summer,32.492333333333335,1
2001-03-09,33.19,2.98,58.0,2001,3,Summer,32.507333333333335,1
2001-03-10,34.72,0.45,67.0,2001,3,Summer,32.607,1
2001-03-11,31.82,0.0,82.0,2001,3,Summer,32.53933333333334,1
2001-03-12,34.89,1.52,44.0,2001,3,Summer,32.687333333333335,1
2001-03-13,28.84,1.2,98.0,2001,3,Summer,32.573,1
2001-03-14,28.15,0.14,51.0,2001,3,Summer,32.419000000000004,1
2001-03-15,31.41,4.19,40.0,2001,3,Summer,32.348,1
2001-03-16,32.24,0.94,76.0,2001,3,Summer,32.29233333333333,1
2001-03-17,31.37,0.69,62.0,2001,3,Summer,32.330999999999996,1
2001-03-18,27.26,0.48,93.0,2001,3,Summer,32.261,1
2001-03-19,31.17,2.29,45.0,2001,3,Summer,32.13466666666667,1
2001-03-20,28.7,0.28,63.0,2001,3,Summer,31.990000000000002,1
2001-03-21,40.6,0.34,79.0,2001,3,Summer,32.315000000000005,1
2001-03-22,31.95,0.13,47.0,2001,3,Summer,32.19933333333333,1
2001-03-23,29.3,1.42,79.0,2001,3,Summer,32.092,1
2001-03-24,30.1,0.91,66.0,2001,3,Summer,31.941333333333333,1
2001-03-25,28.97,0.94,45.0,2001,3,Summer,31.827999999999996,1
2001-03-26,30.92,0.25,79.0,2001,3,Summer,31.648000000000003,1
2001-03-27,32.91,1.05,57.0,2001,3,Summer,31.555666666666664,1
2001-03-28,28.98,1.45,78.0,2001,3,Summer,31.467,1
2001-03-29,31.91,0.44,49.0,2001,3,Summer,31.395666666666667,1
2001-03-30,29.79,1.62,38.0,2001,3,Summer,31.276666666666664,1
2001-03-31,29.22,0.43,53.0,2001,3,Summer,31.091666666666665,1
2001-04-01,30.55,1.42,58.0,2001,4,Summer,31.107666666666667,1
2001-04-02,28.64,0.03,63.0,2001,4,Summer,30.951,1
2001-04-03,29.55,0.8,68.0,2001,4,Summer,30.801,1
2001-04-04,28.22,3.49,89.0,2001,4,Summer,30.795666666666666,1
2001-04-05,34.49,3.98,58.0,2001,4,Summer,30.962,1
2001-04-06,30.58,0.33,87.0,2001,4,Summer,31.056333333333335,1
2001-04-07,29.06,0.58,75.0,2001,4,Summer,30.983333333333334,1
2001-04-08,30.84,0.07,59.0,2001,4,Summer,30.904999999999998,1
2001-04-09,30.14,2.07,65.0,2001,4,Summer,30.752333333333336,1
2001-04-10,29.87,0.84,66.0,2001,4,Summer,30.687333333333335,1
2001-04-11,31.48,0.49,75.0,2001,4,Summer,30.573666666666668,1
2001-04-12,31.72,0.12,78.0,2001,4,Summer,30.669666666666664,1
2001-04-13,29.09,2.93,39.0,2001,4,Summer,30.701,1
2001-04-14,28.95,0.76,75.0,2001,4,Summer,30.619000000000003,1
2001-04-15,29.49,0.33,66.0,2001,4,Summer,30.527333333333335,1
2001-04-16,25.39,0.43,66.0,2001,4,Summer,30.328,1
2001-04-17,26.91,0.32,58.0,2001,4,Summer,30.316333333333333,1
2001-04-18,32.62,0.92,71.0,2001,4,Summer,30.364666666666665,1
2001-04-19,33.12,2.66,73.0,2001,4,Summer,30.512,1
2001-04-20,29.27,1.94,62.0,2001,4,Summer,30.134333333333334,1
2001-04-21,30.87,0.62,75.0,2001,4,Summer,30.098333333333336,1
2001-04-22,30.28,1.75,51.0,2001,4,Summer,30.130999999999997,1
2001-04-23,35.76,0.55,60.0,2001,4,Summer,30.319666666666663,1
2001-04-24,31.78,0.29,65.0,2001,4,Summer,30.413333333333338,1
2001-04-25,29.23,4.1,55.0,2001,4,Summer,30.356999999999996,1
2001-04-26,27.52,0.36,55.0,2001,4,Summer,30.177333333333333,1
2001-04-27,26.16,0.39,46.0,2001,4,Summer,30.083333333333332,1
2001-04-28,29.72,4.57,66.0,2001,4,Summer,30.010333333333335,1
2001-04-29,27.74,0.14,89.0,2001,4,Summer,29.942,1
2001-04-30,26.35,1.43,69.0,2001,4,Summer,29.846333333333334,1
2001-05-01,27.85,2.75,57.0,2001,5,Summer,29.75633333333333,1
2001-05-02,26.92,0.72,80.0,2001,5,Summer,29.699,1
2001-05-03,32.39,0.0,59.0,2001,5,Summer,29.79366666666667,1
2001-05-04,30.72,0.47,71.0,2001,5,Summer,29.877,1
2001-05-05,28.88,0.12,68.0,2001,5,Summer,29.689999999999998,1
2001-05-06,31.8,0.54,38.0,2001,5,Summer,29.730666666666664,1
2001-05-07,28.93,1.56,62.0,2001,5,Summer,29.726333333333333,1
2001-05-08,27.0,0.58,92.0,2001,5,Summer,29.598333333333333,1
2001-05-09,31.7,0.57,52.0,2001,5,Summer,29.650333333333332,1
2001-05-10,29.67,0.81,84.0,2001,5,Summer,29.643666666666665,1
2001-05-11,26.46,0.87,75.0,2001,5,Summer,29.476333333333333,1
2001-05-12,28.09,1.94,53.0,2001,5,Summer,29.355333333333338,1
2001-05-13,26.66,0.37,62.0,2001,5,Summer,29.274333333333335,1
2001-05-14,25.58,1.72,46.0,2001,5,Summer,29.162,1
2001-05-15,30.14,0.83,74.0,2001,5,Summer,29.183666666666667,1
2001-05-16,32.04,0.36,46.0,2001,5,Summer,29.40533333333333,1
2001-05-17,25.36,0.35,68.0,2001,5,Summer,29.353666666666665,1
2001-05-18,29.22,0.45,89.0,2001,5,Summer,29.240333333333336,1
2001-05-19,26.73,0.97,52.0,2001,5,Summer,29.02733333333333,1
2001-05-20,26.99,0.26,67.0,2001,5,Summer,28.95133333333333,1
2001-05-21,26.72,2.53,39.0,2001,5,Summer,28.813,1
2001-05-22,26.11,0.86,62.0,2001,5,Summer,28.674,1
2001-05-23,27.87,2.53,46.0,2001,5,Summer,28.411,1
2001-05-24,26.05,0.05,65.0,2001,5,Summer,28.219999999999995,1
2001-05-25,28.18,0.42,53.0,2001,5,Summer,28.185000000000002,1
2001-05-26,27.48,0.02,47.0,2001,5,Summer,28.183666666666667,1
2001-05-27,27.04,0.32,59.0,2001,5,Summer,28.213,1
2001-05-28,25.63,1.98,22.0,2001,5,Summer,28.076666666666664,1
2001-05-29,26.23,0.04,46.0,2001,5,Summer,28.026333333333334,1
2001-05-30,28.83,0.57,97.0,2001,5,Summer,28.108999999999998,1
2001-05-31,28.25,0.13,58.0,2001,5,Summer,28.122333333333334,1
2001-06-01,25.23,24.16,54.0,2001,6,Monsoon,28.066,1
2001-06-02,27.32,12.58,67.0,2001,6,Monsoon,27.897,1
2001-06-03,28.55,21.6,77.0,2001,6,Monsoon,27.824666666666666,1
2001-06-04,23.65,3.85,86.0,2001,6,Monsoon,27.650333333333332,1
2001-06-05,28.0,4.8,61.0,2001,6,Monsoon,27.523666666666664,1
2001-06-06,25.53,9.51,59.0,2001,6,Monsoon,27.410333333333334,1
2001-06-07,27.93,9.77,68.0,2001,6,Monsoon,27.441333333333333,1
2001-06-08,25.19,6.57,63.0,2001,6,Monsoon,27.224333333333334,1
2001-06-09,23.04,5.12,59.0,2001,6,Monsoon,27.003333333333334,1
2001-06-10,31.33,42.82,71.0,2001,6,Monsoon,27.165666666666667,1
2001-06-11,26.61,17.21,71.0,2001,6,Monsoon,27.116333333333333,1
2001-06-12,26.97,5.71,63.0,2001,6,Monsoon,27.126666666666665,1
2001-06-13,24.57,12.99,98.0,2001,6,Monsoon,27.093,1
2001-06-14,27.59,3.14,90.0,2001,6,Monsoon,27.008,1
2001-06-15,22.92,1.06,70.0,2001,6,Monsoon,26.704,1
2001-06-16,26.04,4.35,79.0,2001,6,Monsoon,26.726666666666667,1
2001-06-17,23.69,5.16,52.0,2001,6,Monsoon,26.542333333333332,1
2001-06-18,24.74,0.17,62.0,2001,6,Monsoon,26.476000000000003,1
2001-06-19,26.07,16.86,73.0,2001,6,Monsoon,26.445333333333334,1
2001-06-20,24.18,4.45,83.0,2001,6,Monsoon,26.360666666666667,1
2001-06-21,25.07,8.68,46.0,2001,6,Monsoon,26.326,1
2001-06-22,27.78,0.77,52.0,2001,6,Monsoon,26.322999999999997,1
2001-06-23,24.54,1.92,63.0,2001,6,Monsoon,26.27266666666667,1
2001-06-24,27.3,22.04,85.0,2001,6,Monsoon,26.243333333333332,1
2001-06-25,23.3,9.38,63.0,2001,6,Monsoon,26.104,1
2001-06-26,26.55,30.01,79.0,2001,6,Monsoon,26.087666666666667,1
2001-06-27,28.31,66.85,59.0,2001,6,Monsoon,26.177,1
2001-06-28,20.41,4.65,73.0,2001,6,Monsoon,25.983,1
2001-06-29,23.69,3.55,45.0,2001,6,Monsoon,25.811666666666667,1
2001-06-30,26.37,19.54,50.0,2001,6,Monsoon,25.749000000000002,1
2001-07-01,24.74,65.79,58.0,2001,7,Monsoon,25.732666666666667,1
2001-07-02,25.82,9.93,44.0,2001,7,Monsoon,25.682666666666666,1
2001-07-03,23.8,15.85,43.0,2001,7,Monsoon,25.524333333333335,1
2001-07-04,25.12,15.22,55.0,2001,7,Monsoon,25.573333333333334,1
2001-07-05,24.56,4.39,39.0,2001,7,Monsoon,25.45866666666667,1
2001-07-06,27.14,8.54,59.0,2001,7,Monsoon,25.512333333333334,1
2001-07-07,25.25,17.9,65.0,2001,7,Monsoon,25.423000000000002,1
2001-07-08,25.34,11.65,48.0,2001,7,Monsoon,25.427999999999997,1
2001-07-09,23.78,0.21,55.0,2001,7,Monsoon,25.45266666666667,1
2001-07-10,23.56,4.11,55.0,2001,7,Monsoon,25.193666666666665,1
2001-07-11,23.6,1.56,84.0,2001,7,Monsoon,25.093333333333337,1
2001-07-12,25.18,2.65,62.0,2001,7,Monsoon,25.033666666666665,1
2001-07-13,23.48,23.59,94.0,2001,7,Monsoon,24.997333333333334,1
2001-07-14,24.84,0.38,54.0,2001,7,Monsoon,24.905666666666665,1
2001-07-15,28.34,2.48,54.0,2001,7,Monsoon,25.086333333333336,1
2001-07-16,25.86,3.7,77.0,2001,7,Monsoon,25.080333333333336,1
2001-07-17,23.4,9.59,22.0,2001,7,Monsoon,25.070666666666668,1
2001-07-18,26.39,7.64,72.0,2001,7,Monsoon,25.125666666666667,1
2001-07-19,23.1,2.46,59.0,2001,7,Monsoon,25.026666666666667,1
2001-07-20,19.77,1.79,62.0,2001,7,Monsoon,24.879666666666665,1
2001-07-21,21.77,2.7,55.0,2001,7,Monsoon,24.76966666666667,1
2001-07-22,19.97,6.98,69.0,2001,7,Monsoon,24.509333333333338,1
2001-07-23,22.94,3.16,32.0,2001,7,Monsoon,24.456,1
2001-07-24,23.62,29.49,49.0,2001,7,Monsoon,24.333333333333332,1
2001-07-25,26.87,6.23,89.0,2001,7,Monsoon,24.452333333333332,1
2001-07-26,24.1,0.61,61.0,2001,7,Monsoon,24.37066666666667,1
2001-07-27,22.94,13.07,42.0,2001,7,Monsoon,24.19166666666667,1
2001-07-28,24.97,3.99,61.0,2001,7,Monsoon,24.343666666666664,1
2001-07-29,18.82,10.6,71.0,2001,7,Monsoon,24.181333333333335,1
2001-07-30,23.65,3.28,61.0,2001,7,Monsoon,24.090666666666667,1
2001-07-31,24.65,8.46,58.0,2001,7,Monsoon,24.087666666666667,1
2001-08-01,20.09,14.79,51.0,2001,8,Monsoon,23.896666666666665,1
2001-08-02,25.27,26.31,41.0,2001,8,Monsoon,23.945666666666668,1
2001-08-03,23.59,3.03,32.0,2001,8,Monsoon,23.89466666666667,1
2001-08-04,22.02,4.08,48.0,2001,8,Monsoon,23.81,1
2001-08-05,24.05,6.24,80.0,2001,8,Monsoon,23.706999999999997,1
2001-08-06,27.26,26.2,54.0,2001,8,Monsoon,23.773999999999997,1
2001-08-07,23.01,23.17,58.0,2001,8,Monsoon,23.696333333333335,1
2001-08-08,23.08,0.94,37.0,2001,8,Monsoon,23.673,1
2001-08-09,21.6,1.41,60.0,2001,8,Monsoon,23.607666666666667,1
2001-08-10,20.75,6.84,54.0,2001,8,Monsoon,23.512666666666668,1
2001-08-11,24.05,1.13,55.0,2001,8,Monsoon,23.475,1
2001-08-12,20.61,4.24,51.0,2001,8,Monsoon,23.37933333333333,1
2001-08-13,22.4,1.61,51.0,2001,8,Monsoon,23.298,1
2001-08-14,21.24,10.11,56.0,2001,8,Monsoon,23.06133333333333,1
2001-08-15,23.09,29.86,60.0,2001,8,Monsoon,22.968999999999998,1
2001-08-16,22.74,57.24,26.0,2001,8,Monsoon,22.947,1
2001-08-17,24.08,4.7,35.0,2001,8,Monsoon,22.87,1
2001-08-18,20.92,9.14,52.0,2001,8,Monsoon,22.79733333333333,1
2001-08-19,21.34,19.4,74.0,2001,8,Monsoon,22.849666666666668,1
2001-08-20,19.86,1.25,39.0,2001,8,Monsoon,22.786,1
2001-08-21,20.87,11.7,69.0,2001,8,Monsoon,22.816,1
2001-08-22,22.45,5.26,85.0,2001,8,Monsoon,22.799666666666667,1
2001-08-23,23.14,2.31,56.0,2001,8,Monsoon,22.783666666666665,1
2001-08-24,19.72,5.15,53.0,2001,8,Monsoon,22.545333333333335,1
2001-08-25,23.25,0.79,68.0,2001,8,Monsoon,22.517,1
2001-08-26,24.16,11.89,62.0,2001,8,Monsoon,22.557666666666663,1
2001-08-27,22.21,2.91,51.0,2001,8,Monsoon,22.465666666666667,1
2001-08-28,25.08,3.73,64.0,2001,8,Monsoon,22.674333333333333,1
2001-08-29,19.72,1.29,50.0,2001,8,Monsoon,22.543333333333333,1
2001-08-30,18.72,20.0,81.0,2001,8,Monsoon,22.345666666666666,1
2001-08-31,17.59,6.8,57.0,2001,8,Monsoon,22.262333333333334,1
2001-09-01,24.08,8.49,66.0,2001,9,Monsoon,22.222666666666665,1
2001-09-02,22.33,8.43,85.0,2001,9,Monsoon,22.180666666666664,1
2001-09-03,20.86,5.28,57.0,2001,9,Monsoon,22.142,1
2001-09-04,21.47,2.14,49.0,2001,9,Monsoon,22.056,1
2001-09-05,18.6,13.67,51.0,2001,9,Monsoon,21.767333333333337,1
2001-09-06,25.68,1.36,60.0,2001,9,Monsoon,21.856333333333332,1
2001-09-07,20.99,1.1,58.0,2001,9,Monsoon,21.78666666666667,1
2001-09-08,20.9,12.38,57.0,2001,9,Monsoon,21.763333333333332,1
2001-09-09,22.07,2.34,65.0,2001,9,Monsoon,21.807333333333336,1
2001-09-10,21.53,3.66,62.0,2001,9,Monsoon,21.723333333333336,1
2001-09-11,20.96,6.45,53.0,2001,9,Monsoon,21.735000000000003,1
2001-09-12,18.87,5.97,60.0,2001,9,Monsoon,21.617333333333338,1
2001-09-13,21.34,12.33,50.0,2001,9,Monsoon,21.62066666666667,1
2001-09-14,24.1,9.77,53.0,2001,9,Monsoon,21.654333333333334,1
2001-09-15,22.98,10.34,25.0,2001,9,Monsoon,21.662333333333333,1
2001-09-16,23.42,12.52,48.0,2001,9,Monsoon,21.64033333333333,1
2001-09-17,19.15,3.46,72.0,2001,9,Monsoon,21.58133333333333,1
2001-09-18,18.14,3.89,69.0,2001,9,Monsoon,21.474666666666668,1
2001-09-19,19.82,5.76,71.0,2001,9,Monsoon,21.473333333333333,1
2001-09-20,20.13,3.67,66.0,2001,9,Monsoon,21.448666666666664,1
2001-09-21,22.15,41.96,53.0,2001,9,Monsoon,21.438666666666666,1
2001-09-22,16.53,16.82,41.0,2001,9,Monsoon,21.218333333333337,1
2001-09-23,22.92,1.8,55.0,2001,9,Monsoon,21.325,1
2001-09-24,19.49,0.06,14.0,2001,9,Monsoon,21.199666666666666,-1
2001-09-25,18.9,0.44,77.0,2001,9,Monsoon,21.024333333333335,1
2001-09-26,17.68,2.8,63.0,2001,9,Monsoon,20.873333333333335,1
2001-09-27,16.35,1.21,73.0,2001,9,Monsoon,20.58233333333333,1
2001-09-28,21.25,7.62,52.0,2001,9,Monsoon,20.633333333333333,1
2001-09-29,19.7,19.52,36.0,2001,9,Monsoon,20.666,1
2001-09-30,16.93,13.35,63.0,2001,9,Monsoon,20.644,1
2001-10-01,16.87,0.69,63.0,2001,10,Post-Monsoon,20.403666666666666,1
2001-10-02,18.74,0.34,58.0,2001,10,Post-Monsoon,20.284,1
2001-10-03,22.7,1.47,64.0,2001,10,Post-Monsoon,20.345333333333333,1
2001-10-04,18.8,0.14,53.0,2001,10,Post-Monsoon,20.25633333333333,1
2001-10-05,16.26,1.45,63.0,2001,10,Post-Monsoon,20.17833333333333,1
2001-10-06,18.73,1.71,67.0,2001,10,Post-Monsoon,19.946666666666665,1
2001-10-07,18.63,0.13,85.0,2001,10,Post-Monsoon,19.868,1
2001-10-08,13.73,3.77,71.0,2001,10,Post-Monsoon,19.629,1
2001-10-09,18.97,4.23,41.0,2001,10,Post-Monsoon,19.525666666666666,1
2001-10-10,18.58,2.76,54.0,2001,10,Post-Monsoon,19.42733333333333,1
2001-10-11,20.39,0.69,47.0,2001,10,Post-Monsoon,19.408333333333335,1
2001-10-12,22.65,0.28,81.0,2001,10,Post-Monsoon,19.534333333333333,1
2001-10-13,21.16,0.87,53.0,2001,10,Post-Monsoon,19.528333333333332,1
2001-10-14,18.33,0.54,56.0,2001,10,Post-Monsoon,19.336000000000002,1
2001-10-15,16.61,0.23,58.0,2001,10,Post-Monsoon,19.12366666666667,1
2001-10-16,23.93,0.55,66.0,2001,10,Post-Monsoon,19.140666666666668,1
2001-10-17,18.86,1.09,42.0,2001,10,Post-Monsoon,19.131000000000004,1
2001-10-18,18.72,0.07,60.0,2001,10,Post-Monsoon,19.150333333333332,1
2001-10-19,18.61,0.41,74.0,2001,10,Post-Monsoon,19.11,1
2001-10-20,19.01,0.02,55.0,2001,10,Post-Monsoon,19.07266666666667,1
2001-10-21,18.29,1.38,87.0,2001,10,Post-Monsoon,18.944000000000003,1
2001-10-22,17.39,1.02,47.0,2001,10,Post-Monsoon,18.972666666666665,1
2001-10-23,17.4,0.06,52.0,2001,10,Post-Monsoon,18.788666666666664,1
2001-10-24,18.39,3.34,72.0,2001,10,Post-Monsoon,18.752,1
2001-10-25,25.33,0.02,60.0,2001,10,Post-Monsoon,18.966333333333335,1
2001-10-26,24.96,0.89,57.0,2001,10,Post-Monsoon,19.209,1
2001-10-27,18.56,1.5,43.0,2001,10,Post-Monsoon,19.282666666666668,1
2001-10-28,17.8,1.55,51.0,2001,10,Post-Monsoon,19.167666666666666,1
2001-10-29,21.28,0.03,87.0,2001,10,Post-Monsoon,19.220333333333333,1
2001-10-30,12.94,2.37,65.0,2001,10,Post-Monsoon,19.087333333333333,1
2001-10-31,20.39,2.51,69.0,2001,10,Post-Monsoon,19.204666666666665,1
2001-11-01,20.66,0.82,51.0,2001,11,Post-Monsoon,19.268666666666668,1
2001-11-02,13.99,0.66,63.0,2001,11,Post-Monsoon,18.978333333333335,1
2001-11-03,17.42,0.05,56.0,2001,11,Post-Monsoon,18.932333333333336,1
2001-11-04,17.33,0.83,41.0,2001,11,Post-Monsoon,18.968000000000004,1
2001-11-05,15.22,0.53,49.0,2001,11,Post-Monsoon,18.851,1
2001-11-06,16.45,1.48,52.0,2001,11,Post-Monsoon,18.778333333333332,1
2001-11-07,15.76,0.52,91.0,2001,11,Post-Monsoon,18.846,1
2001-11-08,21.45,1.15,88.0,2001,11,Post-Monsoon,18.92866666666667,1
2001-11-09,19.79,0.11,35.0,2001,11,Post-Monsoon,18.969,1
2001-11-10,20.43,0.14,48.0,2001,11,Post-Monsoon,18.97033333333333,1
2001-11-11,19.3,0.15,57.0,2001,11,Post-Monsoon,18.858666666666668,1
2001-11-12,15.57,0.05,60.0,2001,11,Post-Monsoon,18.67233333333333,1
2001-11-13,16.75,0.78,58.0,2001,11,Post-Monsoon,18.619666666666664,1
2001-11-14,18.75,1.58,88.0,2001,11,Post-Monsoon,18.690999999999995,1
2001-11-15,15.3,0.94,53.0,2001,11,Post-Monsoon,18.403333333333332,1
2001-11-16,19.15,0.86,87.0,2001,11,Post-Monsoon,18.413,1
2001-11-17,17.21,1.14,74.0,2001,11,Post-Monsoon,18.362666666666666,1
2001-11-18,16.92,0.41,59.0,2001,11,Post-Monsoon,18.306333333333335,1
2001-11-19,19.07,0.45,50.0,2001,11,Post-Monsoon,18.308333333333334,1
2001-11-20,18.51,0.38,50.0,2001,11,Post-Monsoon,18.31566666666667,1
2001-11-21,16.87,1.25,89.0,2001,11,Post-Monsoon,18.298333333333336,1
2001-11-22,19.89,0.18,71.0,2001,11,Post-Monsoon,18.381333333333334,1
2001-11-23,15.39,0.01,64.0,2001,11,Post-Monsoon,18.281333333333336,1
2001-11-24,18.76,0.91,27.0,2001,11,Post-Monsoon,18.062333333333335,1
2001-11-25,18.69,2.85,53.0,2001,11,Post-Monsoon,17.85333333333333,1
2001-11-26,16.87,0.94,54.0,2001,11,Post-Monsoon,17.797,1
2001-11-27,18.12,1.53,63.0,2001,11,Post-Monsoon,17.807666666666663,1
2001-11-28,14.95,1.12,58.0,2001,11,Post-Monsoon,17.596666666666668,1
2001-11-29,19.28,0.69,54.0,2001,11,Post-Monsoon,17.808,1
2001-11-30,17.04,1.27,65.0,2001,11,Post-Monsoon,17.696333333333335,1
2001-12-01,16.35,1.74,73.0,2001,12,Winter,17.552666666666667,1
2001-12-02,19.47,0.25,51.0,2001,12,Winter,17.735333333333337,1
2001-12-03,15.95,0.41,45.0,2001,12,Winter,17.686333333333334,1
2001-12-04,14.52,0.25,52.0,2001,12,Winter,17.592666666666666,1
2001-12-05,14.21,0.6,46.0,2001,12,Winter,17.559,1
2001-12-06,18.52,2.16,56.0,2001,12,Winter,17.628,1
2001-12-07,14.74,0.42,90.0,2001,12,Winter,17.594,-1
2001-12-08,20.79,0.47,55.0,2001,12,Winter,17.572000000000003,1
2001-12-09,13.11,1.97,43.0,2001,12,Winter,17.349333333333334,1
2001-12-10,20.65,0.72,53.0,2001,12,Winter,17.35666666666667,1
2001-12-11,17.67,0.77,83.0,2001,12,Winter,17.30233333333333,1
2001-12-12,17.04,1.97,56.0,2001,12,Winter,17.351333333333333,1
2001-12-13,16.13,0.67,48.0,2001,12,Winter,17.330666666666666,1
2001-12-14,18.01,1.14,34.0,2001,12,Winter,17.305999999999997,1
2001-12-15,17.13,0.09,55.0,2001,12,Winter,17.367,1
2001-12-16,19.4,0.2,38.0,2001,12,Winter,17.375333333333334,1
2001-12-17,17.41,0.52,63.0,2001,12,Winter,17.382,1
2001-12-18,17.48,0.68,54.0,2001,12,Winter,17.400666666666666,1
2001-12-19,16.44,3.37,29.0,2001,12,Winter,17.313,1
2001-12-20,17.05,3.53,85.0,2001,12,Winter,17.264333333333337,1
2001-12-21,17.77,1.91,92.0,2001,12,Winter,17.294333333333334,1
2001-12-22,13.73,0.38,64.0,2001,12,Winter,17.089000000000002,1
2001-12-23,14.45,3.33,83.0,2001,12,Winter,17.057666666666666,1
2001-12-24,18.63,1.17,63.0,2001,12,Winter,17.053333333333335,1
2001-12-25,17.48,0.5,31.0,2001,12,Winter,17.012999999999998,1
