Date,Temperature_C,Rainfall_mm,Humidity_pct
2002-01-04,19.19,0.51,43.0
2002-01-05,18.08,0.13,52.0
2002-01-06,17.65,0.35,54.0
2002-01-07,19.1,3.83,94.0
2002-01-08,20.47,0.58,58.0
2002-01-09,19.18,0.64,68.0
2002-01-10,13.47,0.69,76.0
2002-01-11,14.6,2.16,81.0
2002-01-12,15.92,0.93,63.0
2002-01-13,17.23,1.18,55.0
2002-01-14,18.22,0.49,53.0
2002-01-15,15.74,0.03,41.0
2002-01-16,17.57,2.67,73.0
2002-01-17,15.7,2.98,100.0
2002-01-18,16.0,2.98,80.0
2002-01-19,14.42,2.88,60.0
2002-01-20,15.4,1.69,41.0
2002-01-21,14.55,1.15,52.0
2002-01-22,15.31,1.86,66.0
2002-01-23,19.39,0.92,55.0
2002-01-24,15.39,0.14,58.0
2002-01-25,22.57,0.5,66.0
2002-01-26,18.31,3.55,63.0
2002-01-27,17.71,0.43,95.0
2002-01-28,15.64,2.02,94.0
2002-01-29,18.77,0.1,55.0
2002-01-30,16.24,0.41,75.0
2002-01-31,17.65,0.43,39.0
2002-02-01,22.54,0.05,74.0
2002-02-02,17.25,0.13,67.0
2002-02-03,19.76,0.21,46.0
2002-02-04,16.08,1.82,77.0
2002-02-05,17.43,0.07,45.0
2002-02-06,21.07,0.35,58.0
2002-02-07,16.29,0.01,62.0
2002-02-08,21.19,1.19,35.0
2002-02-09,19.01,0.97,62.0
2002-02-10,16.49,1.04,46.0
2002-02-11,18.9,0.47,54.0
2002-02-12,19.61,0.23,59.0
2002-02-13,18.93,1.27,35.0
2002-02-14,14.57,1.67,52.0
2002-02-15,16.29,0.15,57.0
2002-02-16,17.27,0.67,55.0
2002-02-17,17.65,0.29,46.0
2002-02-18,19.06,0.18,40.0
2002-02-19,18.21,1.33,45.0
2002-02-20,15.21,0.77,31.0
2002-02-21,18.67,0.24,47.0
2002-02-22,19.16,0.37,78.0
2002-02-23,19.09,3.4,37.0
2002-02-24,20.16,1.89,74.0
2002-02-25,19.7,2.12,40.0
2002-02-26,18.98,0.62,68.0
2002-02-27,17.96,0.98,99.0
2002-02-28,14.81,0.47,69.0
2002-03-01,19.02,0.08,57.0
2002-03-02,18.61,0.51,58.0
2002-03-03,18.78,0.9,73.0
2002-03-04,15.71,0.34,66.0
2002-03-05,16.14,1.88,64.0
2002-03-06,20.45,0.16,53.0
2002-03-07,18.3,0.46,65.0
2002-03-08,19.78,0.13,33.0
2002-03-09,18.51,0.52,51.0
2002-03-10,18.55,0.04,87.0
2002-03-11,20.4,0.32,73.0
2002-03-12,17.53,0.51,58.0
2002-03-13,18.8,0.65,44.0
2002-03-14,17.72,0.78,90.0
2002-03-15,17.82,0.32,51.0
2002-03-16,18.11,0.74,46.0
2002-03-17,19.21,0.71,63.0
2002-03-18,17.85,0.38,52.0
2002-03-19,21.37,1.77,30.0
2002-03-20,17.11,0.79,38.0
2002-03-21,18.57,0.4,57.0
2002-03-22,18.11,2.94,43.0
2002-03-23,21.92,1.87,37.0
2002-03-24,19.47,4.05,38.0
2002-03-25,21.18,1.18,57.0
2002-03-26,16.19,0.48,58.0
2002-03-27,19.75,0.33,73.0
2002-03-28,21.04,1.09,42.0
2002-03-29,19.47,3.95,57.0
2002-03-30,21.48,0.99,50.0
2002-03-31,18.37,2.13,68.0
2002-04-01,22.27,0.4,60.0
2002-04-02,24.1,0.52,65.0
2002-04-03,18.82,2.37,78.0
2002-04-04,18.71,1.41,63.0
2002-04-05,22.55,3.99,76.0
2002-04-06,22.86,1.49,40.0
2002-04-07,18.7,0.6,38.0
2002-04-08,18.96,0.76,80.0
2002-04-09,19.29,2.31,64.0
2002-04-10,17.21,0.8,69.0
2002-04-11,18.12,0.29,78.0
2002-04-12,18.0,0.57,49.0
2002-04-13,18.52,0.73,51.0
2002-04-14,20.04,0.1,72.0
2002-04-15,20.64,1.36,55.0
2002-04-16,23.32,0.12,52.0
2002-04-17,18.28,0.52,41.0
2002-04-18,22.3,1.63,73.0
2002-04-19,19.96,0.63,52.0
2002-04-20,20.34,1.85,73.0
2002-04-21,21.85,0.42,67.0
2002-04-22,18.31,3.16,81.0
2002-04-23,21.38,0.24,35.0
2002-04-24,21.0,0.04,17.0
2002-04-25,21.71,2.06,86.0
2002-04-26,21.36,1.4,75.0
2002-04-27,25.75,0.26,45.0
2002-04-28,19.62,4.18,48.0
2002-04-29,19.9,0.7,61.0
2002-04-30,19.77,3.02,57.0
2002-05-01,19.97,0.7,50.0
2002-05-02,19.86,0.64,47.0
2002-05-03,23.57,0.6,53.0
2002-05-04,24.1,0.41,67.0
2002-05-05,20.18,0.76,60.0
2002-05-06,19.71,0.6,53.0
2002-05-07,22.38,0.04,50.0
2002-05-08,20.4,0.3,92.0
2002-05-09,22.83,0.24,51.0
2002-05-10,22.03,2.02,68.0
2002-05-11,18.65,0.91,97.0
2002-05-12,24.84,1.44,70.0
2002-05-13,25.4,3.14,67.0
2002-05-14,20.65,1.03,79.0
2002-05-15,21.16,4.05,81.0
2002-05-16,22.57,0.37,60.0
2002-05-17,22.73,0.21,40.0
2002-05-18,23.44,0.52,58.0
2002-05-19,26.21,0.64,69.0
2002-05-20,21.9,2.26,55.0
2002-05-21,20.72,0.82,57.0
2002-05-22,19.63,0.35,84.0
2002-05-23,20.99,1.36,72.0
2002-05-24,22.45,0.7,69.0
2002-05-25,26.17,0.18,44.0
2002-05-26,21.61,0.86,56.0
2002-05-27,23.16,2.42,66.0
2002-05-28,22.74,1.85,70.0
2002-05-29,25.22,0.88,84.0
2002-05-30,27.96,0.47,70.0
2002-05-31,21.91,0.09,52.0
2002-06-01,22.06,20.69,88.0
2002-06-02,25.2,3.67,56.0
2002-06-03,24.54,27.9,74.0
2002-06-04,26.94,3.81,51.0
2002-06-05,24.48,10.62,48.0
2002-06-06,22.66,0.83,40.0
2002-06-07,24.62,2.78,41.0
2002-06-08,25.73,14.86,53.0
2002-06-09,25.22,7.52,80.0
2002-06-10,24.66,26.31,64.0
2002-06-11,25.85,5.6,33.0
2002-06-12,26.12,20.39,72.0
2002-06-13,26.61,5.96,60.0
2002-06-14,25.22,38.75,83.0
2002-06-15,23.65,32.15,53.0
2002-06-16,24.35,3.99,46.0
2002-06-17,26.54,21.71,86.0
2002-06-18,22.56,18.81,75.0
2002-06-19,25.0,2.37,34.0
2002-06-20,23.54,9.79,65.0
2002-06-21,24.45,0.75,34.0
2002-06-22,27.02,18.12,74.0
2002-06-23,24.92,1.92,43.0
2002-06-24,24.7,0.73,41.0
2002-06-25,21.95,5.11,81.0
2002-06-26,26.23,8.6,66.0
2002-06-27,26.1,19.3,71.0
2002-06-28,29.21,36.59,53.0
2002-06-29,24.33,5.79,59.0
2002-06-30,25.46,0.62,84.0
2002-07-01,25.58,13.83,65.0
2002-07-02,28.31,8.33,95.0
2002-07-03,25.03,5.94,57.0
2002-07-04,25.85,3.7,74.0
2002-07-05,26.58,6.98,77.0
2002-07-06,25.8,4.14,63.0
2002-07-07,24.61,14.15,80.0
2002-07-08,25.96,7.85,52.0
2002-07-09,27.78,20.94,73.0
2002-07-10,23.65,7.84,44.0
2002-07-11,26.04,2.72,41.0
2002-07-12,24.44,19.04,61.0
2002-07-13,28.3,8.15,58.0
2002-07-14,22.93,2.32,43.0
2002-07-15,24.93,9.77,71.0
2002-07-16,26.87,4.43,83.0
2002-07-17,29.32,18.61,55.0
2002-07-18,26.12,6.04,76.0
2002-07-19,25.21,12.96,50.0
2002-07-20,30.15,1.0,57.0
2002-07-21,23.56,5.04,59.0
2002-07-22,22.13,40.89,73.0
2002-07-23,27.48,16.53,59.0
2002-07-24,25.66,1.74,30.0
2002-07-25,24.69,3.25,78.0
2002-07-26,28.22,4.0,62.0
2002-07-27,27.35,10.51,26.0
2002-07-28,25.81,14.15,81.0
2002-07-29,24.44,13.84,82.0
2002-07-30,28.81,7.13,44.0
2002-07-31,28.44,16.65,39.0
2002-08-01,27.0,5.75,77.0
2002-08-02,30.96,1.32,77.0
2002-08-03,25.19,8.31,67.0
2002-08-04,24.35,30.43,53.0
2002-08-05,26.08,15.75,48.0
2002-08-06,27.44,8.64,69.0
2002-08-07,28.09,10.41,50.0
2002-08-08,27.18,26.67,50.0
2002-08-09,28.43,5.59,72.0
2002-08-10,25.29,4.03,75.0
2002-08-11,30.75,37.83,83.0
2002-08-12,27.76,19.91,33.0
2002-08-13,38.22,3.9,53.0
2002-08-14,28.74,6.23,55.0
2002-08-15,29.03,5.36,60.0
2002-08-16,29.32,1.61,41.0
2002-08-17,29.14,31.66,69.0
2002-08-18,29.6,5.18,88.0
2002-08-19,31.03,20.82,42.0
2002-08-20,28.83,2.1,63.0
2002-08-21,29.92,7.94,79.0
2002-08-22,28.38,0.24,56.0
2002-08-23,31.5,14.45,49.0
2002-08-24,27.33,8.7,63.0
2002-08-25,32.35,9.82,71.0
2002-08-26,28.73,0.53,41.0
2002-08-27,26.01,2.37,76.0
2002-08-28,29.19,0.77,57.0
2002-08-29,27.63,3.41,50.0
2002-08-30,30.73,9.87,37.0
2002-08-31,27.81,8.35,50.0
2002-09-01,28.28,9.47,51.0
2002-09-02,25.45,7.97,42.0
2002-09-03,28.39,3.19,67.0
2002-09-04,24.5,2.8,62.0
2002-09-05,26.24,1.47,75.0
2002-09-06,30.99,18.91,71.0
2002-09-07,31.1,9.58,50.0
2002-09-08,30.43,2.06,55.0
2002-09-09,27.71,1.95,49.0
2002-09-10,29.6,20.64,36.0
2002-09-11,29.75,13.58,66.0
2002-09-12,27.49,10.77,62.0
2002-09-13,32.87,5.22,51.0
2002-09-14,31.68,3.04,72.0
2002-09-15,29.54,38.85,55.0
2002-09-16,30.09,15.96,78.0
2002-09-17,30.5,3.59,58.0
2002-09-18,26.06,18.81,41.0
2002-09-19,29.7,14.23,83.0
2002-09-20,28.89,3.53,65.0
2002-09-21,28.3,5.56,46.0
2002-09-22,29.79,2.06,54.0
2002-09-23,34.0,1.18,48.0
2002-09-24,31.74,12.83,75.0
2002-09-25,29.37,3.11,29.0
2002-09-26,31.71,17.15,64.0
2002-09-27,33.41,54.28,34.0
2002-09-28,32.51,0.8,32.0
2002-09-29,30.83,6.41,66.0
2002-09-30,29.47,16.2,42.0
2002-10-01,32.21,2.14,70.0
2002-10-02,31.65,0.04,74.0
2002-10-03,32.7,2.55,53.0
2002-10-04,32.23,0.22,67.0
2002-10-05,33.1,2.16,82.0
2002-10-06,29.98,0.51,46.0
2002-10-07,33.73,1.79,73.0
2002-10-08,31.54,1.11,48.0
2002-10-09,35.34,0.19,60.0
2002-10-10,29.86,2.5,51.0
2002-10-11,34.75,0.28,51.0
2002-10-12,31.72,0.28,55.0
2002-10-13,30.07,1.68,51.0
2002-10-14,30.45,0.11,58.0
2002-10-15,30.82,0.25,78.0
2002-10-16,32.35,0.7,39.0
2002-10-17,32.59,1.77,66.0
2002-10-18,30.43,0.16,44.0
2002-10-19,31.57,0.79,45.0
2002-10-20,35.95,1.24,32.0
2002-10-21,35.16,1.97,76.0
2002-10-22,32.62,2.74,56.0
2002-10-23,31.86,1.54,47.0
2002-10-24,32.06,1.06,62.0
2002-10-25,33.09,0.57,55.0
2002-10-26,29.85,0.12,77.0
2002-10-27,31.42,1.24,45.0
2002-10-28,28.63,4.93,58.0
2002-10-29,32.81,1.33,73.0
2002-10-30,33.34,0.02,44.0
2002-10-31,31.11,0.69,53.0
2002-11-01,35.26,0.95,41.0
2002-11-02,29.7,1.17,47.0
2002-11-03,29.25,1.27,37.0
2002-11-04,32.66,0.82,44.0
2002-11-05,34.34,0.25,40.0
2002-11-06,35.65,2.85,50.0
2002-11-07,31.39,1.19,75.0
2002-11-08,34.5,0.27,64.0
2002-11-09,32.3,0.39,79.0
2002-11-10,32.06,2.55,54.0
2002-11-11,34.2,2.18,47.0
2002-11-12,33.77,0.52,58.0
2002-11-13,29.34,0.04,51.0
2002-11-14,35.47,0.05,66.0
2002-11-15,35.3,0.33,37.0
2002-11-16,31.32,0.99,59.0
2002-11-17,33.39,0.88,83.0
2002-11-18,33.61,1.0,46.0
2002-11-19,33.17,1.26,53.0
2002-11-20,31.57,0.02,34.0
2002-11-21,31.35,0.11,77.0
2002-11-22,32.67,0.45,59.0
2002-11-23,35.09,0.17,52.0
2002-11-24,33.85,0.08,61.0
2002-11-25,32.05,1.02,59.0
2002-11-26,34.35,1.69,49.0
2002-11-27,27.13,1.4,39.0
2002-11-28,35.15,1.7,62.0
2002-11-29,29.39,1.1,60.0
2002-11-30,32.16,1.33,54.0
2002-12-01,30.67,0.32,55.0
2002-12-02,30.33,4.96,76.0
2002-12-03,35.26,0.2,64.0
2002-12-04,32.02,0.24,40.0
2002-12-05,33.67,0.34,79.0
2002-12-06,32.9,3.7,70.0
2002-12-07,33.96,4.45,69.0
2002-12-08,33.17,1.58,48.0
2002-12-09,30.47,0.99,73.0
2002-12-10,35.04,0.73,63.0
2002-12-11,32.07,3.53,43.0
2002-12-12,29.96,1.19,64.0
2002-12-13,32.23,2.9,74.0
2002-12-14,36.09,0.38,69.0
2002-12-15,34.8,0.41,33.0
2002-12-16,32.42,1.93,66.0
2002-12-17,32.42,0.16,55.0
2002-12-18,32.49,2.92,32.0
2002-12-19,37.29,0.71,70.0
2002-12-20,33.91,2.61,70.0
2002-12-21,34.01,0.41,60.0
2002-12-22,35.22,1.26,45.0
2002-12-23,33.64,0.66,81.0
2002-12-24,32.65,0.99,68.0
2002-12-25,32.78,0.7,69.0
2002-12-26,33.03,3.41,74.0
2002-12-27,33.11,1.18,78.0
2002-12-28,34.64,0.29,65.0
2002-12-29,33.29,2.4,43.0
2002-12-30,34.65,0.35,50.0
2002-12-31,33.03,0.46,52.0
2003-01-01,33.34,0.11,78.0
2003-01-02,29.19,2.3,63.0
2003-01-03,35.02,0.34,50.0
2003-01-04,33.88,0.3,57.0
2003-01-05,35.18,2.53,80.0
2003-01-06,27.39,1.64,69.0
2003-01-07,37.35,0.15,76.0
2003-01-08,32.89,1.47,43.0
2003-01-09,35.38,2.44,57.0
2003-01-10,31.08,0.08,50.0
2003-01-11,34.38,1.74,83.0
2003-01-12,31.04,0.79,58.0
2003-01-13,31.9,1.11,51.0
2003-01-14,36.96,0.68,30.0
2003-01-15,32.75,1.2,81.0
2003-01-16,33.56,0.03,82.0
2003-01-17,34.85,1.44,29.0
2003-01-18,34.09,0.03,63.0
2003-01-19,33.39,0.61,74.0
2003-01-20,33.81,0.16,67.0
2003-01-21,37.88,1.73,53.0
2003-01-22,32.94,0.38,46.0
2003-01-23,33.45,0.61,78.0
2003-01-24,35.13,0.56,72.0
2003-01-25,35.23,1.48,70.0
2003-01-26,35.38,0.66,78.0
2003-01-27,34.26,1.56,93.0
2003-01-28,30.69,0.08,55.0
2003-01-29,36.22,0.21,55.0
2003-01-30,30.65,0.8,54.0
2003-01-31,33.53,2.94,46.0
2003-02-01,31.39,0.08,78.0
2003-02-02,32.76,0.04,80.0
2003-02-03,33.52,0.17,76.0
2003-02-04,33.49,1.02,85.0
2003-02-05,33.67,0.51,62.0
2003-02-06,36.03,1.75,66.0
2003-02-07,33.69,0.07,70.0
2003-02-08,32.27,0.22,54.0
2003-02-09,34.67,0.36,44.0
2003-02-10,35.1,0.99,62.0
2003-02-11,30.24,1.16,53.0
2003-02-12,33.86,0.13,93.0
2003-02-13,34.05,2.88,38.0
2003-02-14,32.02,0.42,59.0
2003-02-15,35.34,1.25,64.0
2003-02-16,32.27,0.74,48.0
2003-02-17,32.79,0.25,53.0
2003-02-18,32.17,1.87,61.0
2003-02-19,32.52,1.71,43.0
2003-02-20,30.26,0.5,66.0
2003-02-21,29.55,0.89,84.0
2003-02-22,35.59,0.3,54.0
2003-02-23,30.67,1.17,72.0
2003-02-24,30.35,0.37,86.0
2003-02-25,28.0,1.86,75.0
2003-02-26,31.0,0.25,49.0
2003-02-27,29.6,0.01,37.0
2003-02-28,35.49,0.31,55.0
2003-03-01,34.2,0.21,61.0
2003-03-02,30.77,0.71,29.0
2003-03-03,36.61,0.23,60.0
2003-03-04,34.04,1.44,48.0
2003-03-05,31.39,0.28,58.0
2003-03-06,27.0,1.23,55.0
2003-03-07,44.55,0.86,57.0
2003-03-08,29.15,4.29,71.0
2003-03-09,28.6,9.22,45.0
2003-03-10,33.9,2.04,33.0
2003-03-11,36.7,1.43,72.0
2003-03-12,34.55,0.49,70.0
2003-03-13,32.87,1.4,68.0
2003-03-14,32.89,3.14,47.0
2003-03-15,33.37,0.02,69.0
2003-03-16,33.14,0.77,41.0
2003-03-17,32.14,0.25,55.0
2003-03-18,31.74,0.82,83.0
2003-03-19,31.37,0.63,69.0
2003-03-20,29.94,0.86,59.0
2003-03-21,30.85,0.8,58.0
2003-03-22,27.98,3.22,43.0
2003-03-23,31.12,0.8,84.0
2003-03-24,29.3,1.87,75.0
2003-03-25,29.02,0.39,72.0
2003-03-26,31.55,0.58,59.0
2003-03-27,33.92,0.64,55.0
2003-03-28,32.93,0.33,49.0
2003-03-29,27.91,0.48,81.0
2003-03-30,29.02,0.91,33.0
2003-03-31,32.83,0.87,68.0
2003-04-01,28.94,1.01,36.0
2003-04-02,30.41,0.43,57.0
2003-04-03,31.91,0.38,60.0
2003-04-04,28.82,0.95,41.0
2003-04-05,30.92,0.14,47.0
2003-04-06,27.99,0.29,71.0
2003-04-07,29.41,0.04,82.0
2003-04-08,31.2,0.08,65.0
2003-04-09,27.32,0.28,50.0
2003-04-10,31.34,0.02,45.0
2003-04-11,30.36,0.28,49.0
2003-04-12,31.46,1.06,60.0
2003-04-13,30.75,0.06,64.0
2003-04-14,32.97,0.57,78.0
2003-04-15,30.44,2.44,59.0
2003-04-16,29.28,1.57,50.0
2003-04-17,30.33,0.36,43.0
2003-04-18,31.12,2.59,57.0
2003-04-19,30.07,0.4,35.0
2003-04-20,30.0,0.08,51.0
2003-04-21,28.46,5.13,41.0
2003-04-22,28.48,2.04,56.0
2003-04-23,26.95,0.63,67.0
2003-04-24,33.19,1.1,66.0
2003-04-25,27.15,1.11,70.0
2003-04-26,28.19,0.22,46.0
2003-04-27,28.09,0.22,81.0
2003-04-28,31.25,0.63,70.0
2003-04-29,28.82,2.43,69.0
2003-04-30,31.84,0.01,77.0
2003-05-01,27.94,1.53,63.0
2003-05-02,29.79,0.06,58.0
2003-05-03,27.5,0.65,80.0
2003-05-04,33.4,1.02,47.0
2003-05-05,26.68,1.16,57.0
2003-05-06,29.61,0.06,77.0
2003-05-07,30.2,0.54,57.0
2003-05-08,29.7,0.88,51.0
2003-05-09,28.44,0.07,46.0
2003-05-10,28.49,0.15,64.0
2003-05-11,28.77,1.09,54.0
2003-05-12,28.33,0.74,67.0
2003-05-13,30.49,0.18,85.0
2003-05-14,32.92,0.77,76.0
2003-05-15,27.32,2.44,25.0
2003-05-16,25.63,0.02,71.0
2003-05-17,28.13,1.03,72.0
2003-05-18,33.41,0.08,56.0
2003-05-19,26.57,0.01,79.0
2003-05-20,31.4,0.16,64.0
2003-05-21,31.41,0.55,31.0
2003-05-22,26.88,1.62,62.0
2003-05-23,29.06,0.33,56.0
2003-05-24,31.12,0.98,51.0
2003-05-25,27.04,0.53,65.0
2003-05-26,27.32,0.27,70.0
2003-05-27,26.5,0.72,70.0
2003-05-28,25.57,1.6,70.0
2003-05-29,26.24,1.79,43.0
2003-05-30,25.02,1.87,44.0
2003-05-31,27.47,0.41,64.0
2003-06-01,25.8,4.11,76.0
2003-06-02,27.74,10.03,65.0
2003-06-03,24.09,0.52,28.0
2003-06-04,27.8,9.38,68.0
2003-06-05,28.74,1.66,37.0
2003-06-06,23.02,17.75,70.0
2003-06-07,27.69,4.39,52.0
2003-06-08,29.33,3.31,65.0
2003-06-09,24.38,18.38,92.0
2003-06-10,30.08,0.51,55.0
2003-06-11,27.51,5.05,49.0
2003-06-12,25.19,4.62,53.0
2003-06-13,26.42,3.35,37.0
2003-06-14,27.58,24.28,45.0
2003-06-15,26.55,13.9,76.0
2003-06-16,27.41,0.66,30.0
2003-06-17,24.42,12.54,51.0
2003-06-18,26.53,7.49,64.0
2003-06-19,23.3,23.11,54.0
2003-06-20,25.83,3.75,80.0
2003-06-21,24.18,8.54,57.0
2003-06-22,24.45,6.95,55.0
2003-06-23,28.32,6.72,62.0
2003-06-24,27.97,6.09,64.0
2003-06-25,26.93,2.3,60.0
2003-06-26,23.46,14.09,59.0
2003-06-27,24.94,6.0,31.0
2003-06-28,27.94,31.82,43.0
2003-06-29,25.72,3.02,69.0
2003-06-30,30.01,11.48,75.0
2003-07-01,26.09,28.25,79.0
2003-07-02,25.62,10.89,38.0
2003-07-03,24.55,20.5,47.0
2003-07-04,25.36,17.57,82.0
2003-07-05,24.72,4.46,54.0
2003-07-06,26.38,9.17,69.0
2003-07-07,26.8,1.7,100.0
2003-07-08,23.25,7.67,76.0
2003-07-09,22.09,2.62,57.0
2003-07-10,21.01,13.62,58.0
2003-07-11,25.63,7.51,68.0
2003-07-12,22.34,5.3,31.0
2003-07-13,20.17,3.13,67.0
2003-07-14,25.19,66.44,56.0
2003-07-15,29.33,0.74,59.0
2003-07-16,24.26,0.45,62.0
2003-07-17,25.88,2.45,83.0
2003-07-18,24.3,35.43,64.0
2003-07-19,23.87,38.75,64.0
2003-07-20,25.84,10.64,71.0
2003-07-21,23.36,21.21,61.0
2003-07-22,24.4,2.41,70.0
2003-07-23,24.44,35.77,58.0
2003-07-24,22.4,1.54,77.0
2003-07-25,25.65,1.07,79.0
2003-07-26,23.25,1.19,70.0
2003-07-27,22.02,8.51,26.0
2003-07-28,24.54,15.19,63.0
2003-07-29,21.6,4.57,31.0
2003-07-30,23.39,38.12,66.0
2003-07-31,23.25,5.7,84.0
2003-08-01,25.37,1.63,77.0
2003-08-02,24.08,6.27,56.0
2003-08-03,23.01,11.36,58.0
2003-08-04,24.63,17.85,32.0
2003-08-05,25.71,6.14,60.0
2003-08-06,23.98,9.0,57.0
2003-08-07,22.82,3.11,41.0
2003-08-08,20.11,10.38,45.0
2003-08-09,20.54,42.67,42.0
2003-08-10,22.0,0.5,92.0
2003-08-11,21.32,21.76,62.0
2003-08-12,22.1,8.26,71.0
2003-08-13,22.53,2.9,74.0
2003-08-14,23.41,30.99,84.0
2003-08-15,22.14,6.6,84.0
2003-08-16,23.19,4.03,74.0
2003-08-17,22.29,2.0,37.0
2003-08-18,18.14,2.8,74.0
2003-08-19,20.15,17.89,54.0
2003-08-20,21.68,9.53,41.0
2003-08-21,19.49,24.45,54.0
2003-08-22,23.04,2.64,62.0
2003-08-23,24.84,1.29,22.0
2003-08-24,24.16,0.06,66.0
2003-08-25,21.23,7.09,77.0
2003-08-26,24.58,63.81,61.0
2003-08-27,21.83,11.87,44.0
2003-08-28,20.8,3.69,69.0
2003-08-29,20.19,20.94,60.0
2003-08-30,20.75,15.22,86.0
2003-08-31,20.52,0.16,26.0
2003-09-01,21.58,16.98,21.0
2003-09-02,21.5,3.57,59.0
2003-09-03,21.12,1.62,53.0
2003-09-04,21.93,2.57,64.0
2003-09-05,23.38,6.32,66.0
2003-09-06,22.84,5.53,83.0
2003-09-07,17.91,3.41,56.0
2003-09-08,15.72,1.89,67.0
2003-09-09,22.64,14.36,40.0
2003-09-10,17.98,46.16,97.0
2003-09-11,20.21,15.04,77.0
2003-09-12,18.26,3.51,73.0
2003-09-13,16.94,2.81,48.0
2003-09-14,21.57,2.45,80.0
2003-09-15,21.95,1.47,75.0
2003-09-16,19.23,8.01,70.0
2003-09-17,15.14,9.3,58.0
2003-09-18,19.18,12.22,44.0
2003-09-19,21.0,11.4,59.0
2003-09-20,17.21,3.46,48.0
2003-09-21,20.48,4.01,66.0
2003-09-22,20.03,11.44,43.0
2003-09-23,21.16,4.3,49.0
2003-09-24,20.19,2.39,29.0
2003-09-25,17.96,4.69,68.0
2003-09-26,22.25,3.18,66.0
2003-09-27,19.48,0.92,52.0
2003-09-28,19.7,17.73,23.0
2003-09-29,17.84,19.18,35.0
2003-09-30,18.77,2.48,62.0
2003-10-01,17.83,0.18,75.0
2003-10-02,19.21,1.56,45.0
2003-10-03,22.93,0.01,78.0
2003-10-04,16.72,0.14,85.0
2003-10-05,16.18,0.77,67.0
2003-10-06,22.31,0.28,76.0
2003-10-07,18.9,0.1,43.0
2003-10-08,17.93,0.45,33.0
2003-10-09,21.31,0.32,88.0
2003-10-10,17.97,0.72,45.0
2003-10-11,22.79,3.87,77.0
2003-10-12,20.45,0.13,66.0
2003-10-13,18.07,0.47,86.0
2003-10-14,23.32,2.69,72.0
2003-10-15,17.75,2.09,42.0
2003-10-16,20.41,0.5,55.0
2003-10-17,19.48,1.2,71.0
2003-10-18,21.44,0.09,52.0
2003-10-19,21.92,1.25,76.0
2003-10-20,18.82,3.61,61.0
2003-10-21,17.21,0.77,76.0
2003-10-22,19.6,0.69,77.0
2003-10-23,17.28,0.21,65.0
2003-10-24,22.63,1.0,58.0
2003-10-25,18.84,0.89,52.0
2003-10-26,17.79,1.06,43.0
2003-10-27,18.86,0.03,86.0
2003-10-28,15.76,0.8,61.0
2003-10-29,16.47,0.9,56.0
2003-10-30,20.78,0.23,57.0
2003-10-31,17.03,0.23,59.0
2003-11-01,16.22,0.32,53.0
2003-11-02,19.35,1.24,51.0
2003-11-03,20.61,0.93,40.0
2003-11-04,19.65,1.87,61.0
2003-11-05,20.17,0.35,80.0
2003-11-06,16.63,2.43,49.0
2003-11-07,15.27,1.36,68.0
2003-11-08,21.09,0.5,69.0
2003-11-09,17.41,0.1,66.0
2003-11-10,17.52,0.3,88.0
2003-11-11,20.65,3.14,69.0
2003-11-12,19.08,0.37,61.0
2003-11-13,18.85,0.4,65.0
2003-11-14,22.24,0.21,73.0
2003-11-15,16.6,1.64,86.0
2003-11-16,19.71,0.32,56.0
2003-11-17,17.94,0.4,63.0
2003-11-18,18.34,0.54,100.0
2003-11-19,20.84,0.57,59.0
2003-11-20,18.77,0.53,59.0
2003-11-21,18.81,0.7,47.0
2003-11-22,19.85,1.68,61.0
2003-11-23,16.96,1.71,59.0
2003-11-24,15.99,1.6,66.0
2003-11-25,15.55,0.11,64.0
2003-11-26,13.69,1.61,30.0
2003-11-27,21.71,0.13,40.0
2003-11-28,15.37,0.13,58.0
2003-11-29,17.12,2.95,54.0
2003-11-30,16.99,1.71,44.0
2003-12-01,18.14,0.8,32.0
2003-12-02,19.14,2.08,84.0
2003-12-03,19.21,4.54,84.0
2003-12-04,16.31,0.94,71.0
2003-12-05,17.12,0.95,51.0
2003-12-06,18.01,1.4,82.0
2003-12-07,16.93,0.26,49.0
2003-12-08,20.63,0.18,67.0
2003-12-09,18.38,1.43,48.0
2003-12-10,18.86,0.42,60.0
2003-12-11,18.7,0.15,67.0
2003-12-12,19.71,0.38,38.0
2003-12-13,17.71,0.44,54.0
2003-12-14,14.75,3.36,64.0
2003-12-15,18.13,1.2,41.0
2003-12-16,16.02,0.76,46.0
2003-12-17,16.26,3.47,64.0
2003-12-18,18.48,2.33,52.0
2003-12-19,19.77,0.72,42.0
2003-12-20,17.33,2.36,60.0
2003-12-21,17.9,0.52,67.0
2003-12-22,20.68,0.26,94.0
2003-12-23,17.75,0.26,61.0
2003-12-24,22.47,1.09,60.0
2003-12-25,18.39,0.7,56.0
2003-12-26,13.74,1.08,77.0
2003-12-27,18.76,1.16,65.0
2003-12-28,18.02,0.02,73.0
2003-12-29,19.83,0.06,63.0
2003-12-30,18.6,0.76,74.0
2003-12-31,16.97,0.21,66.0
2004-01-01,14.8,1.0,39.0
2004-01-02,16.83,0.8,56.0
2004-01-03,15.55,0.88,56.0
2004-01-04,16.09,0.36,67.0
2004-01-05,18.43,1.02,62.0
2004-01-06,20.6,1.77,80.0
2004-01-07,18.05,6.25,66.0
2004-01-08,14.87,1.82,67.0
